ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
734	0,0,0,0,0,140,0,0,4,0,0,3,0	5,0,0,0,0,0,0,0,0,0,0,0,0	0,852,0,0,0,25,0,0,0,0	0,3,0,0,0,0,0,0,0,0	218	150
752	0,63,0,0,0,5,0,0,0,0,0,0,0	0,31,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,6,0,0,0,0	0,0,0,0,0,0,0,0,0,0	266	150
761	0,35,0,0,0,0,0,175,7,0,0,0,0	0,32,0,0,0,0,0,0,0,0,0,0,0	4,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	282	150
765	0,40,0,0,0,0,0,0,0,425,221,0,0	0,0,0,0,0,0,0,0,0,0,21,0,0	0,0,0,0,0,7,0,0,0,179	0,0,0,0,0,0,0,0,0,0	300	150
768	0,0,0,0,0,0,0,0,0,0,0,0,0	0,56,0,0,0,0,0,0,22,0,0,0,0	0,0,0,0,58,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	245	150
776	0,34,0,0,0,0,0,0,0,0,0,0,0	4,255,0,0,0,8,1,0,0,1,150,0,0	0,0,0,0,0,4,101,0,0,0	0,101,0,0,0,2,73,1,0,0	266	150
779	2,64,0,0,0,0,0,0,1,0,531,1,0	41,204,0,0,34,0,0,1,48,142,0,0,0	0,0,0,0,0,61,6,0,50,0	0,0,0,0,0,0,367,0,124,114	158	150
790	0,0,0,0,100,25,0,0,17,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,23,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,11,0,0	276	150
812	0,29,1,0,0,0,0,0,0,436,0,0,0	0,79,0,0,0,0,0,0,24,0,301,0,0	0,0,0,0,0,41,0,0,0,0	0,0,0,0,0,0,1,0,0,0	179	150
824	0,18,335,0,273,407,0,0,36,0,0,1099,0	0,4,0,0,0,65,0,0,0,1,0,0,0	1,728,0,0,0,5,80,0,300,0	0,0,0,0,0,0,20,0,0,0	170	150
830	0,135,372,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,340,0,0	310,0,0,0,0,69,0,0,0,0	0,0,0,0,0,0,0,0,0,0	221	150
831	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,19,0,0,0,0,0	0,0,0,0,0,57,0,0,0,0	0,0,0,0,0,34,33,0,5,0	221	150
832	1,0,1,0,0,2,1,34,0,1,2,2,0	0,0,0,0,0,0,0,0,0,0,340,0,0	3,0,0,1,1,57,0,0,0,2	0,0,0,0,0,0,0,0,0,0	224	150
833	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,19,0,0,0,0,0	0,0,0,0,0,57,0,0,0,0	0,0,0,0,0,34,33,0,5,0	224	150
835	59,55,0,0,0,0,0,0,6,431,340,19,0	0,0,0,0,0,0,0,19,0,0,0,0,0	42,0,0,0,34,53,34,57,0,0	0,0,0,0,0,34,33,0,5,0	300	150
854	0,4,0,0,0,0,0,0,0,0,0,0,0	0,66,0,0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,59,39,0,0	155	150
871	0,101,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0	267	150
901	0,108,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,3,0,0,255,0,54,0	0,0,0,0,0,0,0,0,2,0	216	150
957	0,0,0,0,0,0,0,0,0,243,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,47,0	245	150
966	0,59,0,0,0,4,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,64,0,16,0,0	0,0,0,0,0,0,1,0,0,0	271	150
973	0,66,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,335,1,0,0	0,0,0,0,0,0,0,0,0,185	300	150
991	2,46,0,54,205,20,0,0,0,0,35,187,0	0,43,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,27,223,0,0,0	0,0,0,0,0,0,0,0,0,0	257	150
994	0,0,362,0,0,0,0,0,0,0,0,0,0	0,17,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,19,0,0,0	249	150
999	0,22,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,13,0	0,0,0,0,0,0,161,0,0,0	0,0,0,0,0,0,0,0,0,0	178	150
1000	0,39,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,469,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,73,0,0,0	215	150
1001	0,0,0,0,10,0,0,0,19,0,0,0,0	0,0,0,0,0,0,0,0,0,0,465,0,0	0,0,0,0,0,62,0,69,0,0	0,0,0,0,0,0,0,0,0,0	266	150
