ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
644	8,0,0,0,0,0,0,270,0,0,0,0,0	0,0,0,0,1,0,0,0,16,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,56,0,0,0,2,0,0,0,0	264	171
645	8,0,0,0,0,0,0,270,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,32,0,0,0,0	264	183
646	102,33,0,4,0,42,0,0,20,0,382,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,323,0,0,0,4,269,60,18,0	0,368,0,0,19,0,0,0,0,0	279	246
649	0,39,0,0,0,0,0,0,0,0,0,0,0	0,56,0,0,0,162,0,0,0,0,0,0,0	289,21,0,0,0,0,0,155,0,0	0,0,0,0,0,0,0,0,0,0	239	226
655	0,0,0,0,0,0,0,0,1,0,0,0,0	9,0,0,0,0,0,0,0,1,0,342,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,23,0,0	285	306
657	0,0,0,0,0,0,0,0,0,0,95,0,0	0,0,0,0,0,0,0,0,0,0,640,0,0	0,0,0,0,0,25,0,0,0,0	0,0,0,0,0,60,11,30,0,0	203	241
660	0,0,0,0,0,307,0,0,0,0,0,15,0	0,10,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,62,0,0,0,0	0,0,0,0,0,0,0,0,0,115	239	220
661	0,0,0,0,0,192,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,90	0,0,0,0,0,0,62,0,0,0	273	278
672	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,4,0,0,0,0	0,0,0,0,0,19,0,0,0,0	0,0,0,0,0,0,0,73,0,0	225	297
677	0,203,0,0,0,0,0,0,0,0,0,19,0	0,0,0,0,0,0,0,0,0,0,0,273,0	0,0,0,0,0,101,0,0,0,0	0,0,0,0,0,0,0,0,0,0	258	216
