ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
4041	0,18,0,0,0,94,0,0,0,1,0,0,0	84,264,32,5,0,1,0,0,0,33,0,0,0	0,0,0,0,0,0,0,30,17,0	0,176,0,0,0,0,21,76,0,0	300	150
4044	171,290,0,0,0,6,0,7,38,1,501,35,0	0,0,1,495,0,0,0,0,0,0,486,0,0	28,670,0,1,0,191,0,2,344,129	0,0,0,0,0,0,0,0,0,0	300	150
4049	0,0,0,0,0,0,0,0,0,0,0,0,0	1,66,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,38	1,0,0,0,0,0,0,0,0,0	300	150
4059	0,16,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,18,0,0,0,0	300	150
4065	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,71,0,0,1,4,217,0,0	0,157,0,0,0,0,0,0,0,0	0,0,0,0,0,43,2,0,35,58	300	150
4078	0,0,425,0,1,0,0,0,4,0,0,0,0	0,40,0,0,0,18,0,0,0,344,1,0,0	0,0,0,0,194,0,47,0,0,1	1,0,0,0,0,68,105,0,60,7	300	150
4080	0,0,0,0,0,0,0,370,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,127,0,0	300	150
4081	69,0,0,34,1,105,74,303,2,0,0,131,0	0,0,0,0,0,0,0,0,0,0,0,0,0	3,6,0,0,0,35,19,0,0,0	0,0,0,0,0,0,0,29,0,0	300	150
4082	0,0,0,0,0,0,0,0,0,0,0,131,0	0,0,0,0,0,0,0,0,17,0,0,0,0	0,12,0,0,0,67,19,0,0,0	0,0,0,0,0,0,0,0,0,0	239	150
4083	0,0,0,74,0,0,0,0,0,0,0,0,0	0,65,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,242	0,0,0,0,0,61,0,0,1,0	253	150
4085	0,0,0,38,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,157,0	0,0,0,0,0,0,0,2,0,0	89,0,0,0,0,0,0,0,0,0	300	150
4094	0,0,0,0,0,0,0,0,0,0,134,0,0	0,71,0,0,0,0,1,0,23,0,0,0,0	0,0,0,0,0,0,0,0,30,0	0,0,0,0,0,0,0,0,0,83	300	150
4096	0,0,0,0,0,0,0,0,0,0,0,0,0	0,18,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,25,0,0	300	150
4101	0,0,0,0,0,0,0,0,0,0,0,0,0	0,13,0,0,0,0,0,0,0,0,87,0,0	0,0,0,0,0,0,0,0,0,217	0,0,0,0,0,0,0,0,0,0	297	150
4102	0,0,0,0,0,0,0,0,0,0,0,0,0	0,57,0,0,0,32,0,0,3,0,0,0,0	0,49,0,221,0,0,54,0,0,0	0,10,0,0,0,2,0,0,0,263	300	150
4104	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,98,0,0	279,0,0,0,0,0,0,0,0,0	300	150
4106	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,4,0,0,0,0,0,0,0,0	0,0,0,0,0,8,0,0,0,0	0,0,0,0,0,72,0,0,0,0	233	150
4107	0,0,0,0,0,26,0,0,0,0,0,0,0	72,0,0,0,0,0,0,0,0,0,0,42,0	2,0,0,0,0,8,0,0,0,0	0,0,0,0,0,0,3,0,0,0	300	150
4108	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,189,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,8,0,0,191,0	0,0,0,0,0,0,0,0,0,0	300	150
4113	12,40,0,0,0,0,0,0,0,0,0,0,0	0,74,0,0,0,0,0,0,0,0,0,0,0	58,0,0,0,2,116,0,0,0,0	0,0,0,0,0,0,0,8,0,0	235	150
4118	0,73,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	300	150
4122	0,0,0,0,0,0,0,0,0,0,0,0,0	0,77,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,8,0,0,0,0	0,0,0,0,0,0,0,0,0,0	288	150
4123	0,0,0,0,0,0,0,0,0,0,0,1,0	13,93,0,13,0,0,0,0,8,0,0,0,0	0,0,0,0,0,0,163,0,0,0	0,54,0,0,0,11,130,0,464,0	261	150
4131	0,0,0,0,0,0,0,0,0,0,0,14,0	0,54,0,0,0,0,0,163,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,21,0,0,0	245	150
4157	0,0,0,0,0,0,0,1,0,421,0,105,0	0,178,0,93,0,52,0,0,21,0,3,0,0	364,0,0,0,0,0,0,59,0,134	0,3,0,0,0,5,471,0,0,0	300	150
4158	0,42,0,0,0,0,0,1,0,0,0,0,0	0,154,409,0,0,0,0,0,0,0,3,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,63,320,0,0,0	232	150
4159	0,90,0,0,0,0,0,1,0,0,0,2,0	0,356,0,208,0,0,0,0,0,0,235,90,0	0,0,0,0,0,0,0,0,0,0	272,0,0,0,0,35,318,0,0,0	300	150
4160	0,0,0,198,0,0,0,1,0,0,0,0,0	0,7,443,0,0,0,0,0,17,0,0,0,0	211,0,0,0,0,82,56,0,0,0	0,0,0,0,0,32,0,39,0,0	300	150
4172	0,0,0,0,0,0,67,0,0,0,0,0,0	0,7,0,0,0,0,0,0,0,0,0,0,0	0,74,0,0,0,0,0,0,0,10	0,0,0,197,0,0,0,0,0,149	300	150
4175	34,0,0,0,0,0,0,0,0,0,0,0,0	0,0,24,0,0,2,0,249,19,0,36,0,0	0,0,0,0,0,0,59,0,0,0	0,0,0,0,0,39,0,0,0,0	226	150
4177	0,33,0,0,0,0,0,0,34,0,0,0,0	6,194,0,0,0,0,0,360,13,0,9,0,0	0,1,0,0,0,0,0,1,0,0	0,447,0,0,1,5,0,0,0,0	300	150
4188	0,0,0,42,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,6,0,0,0,0,0	0,0,0,0,0,0,10,0,0,0	0,0,0,1,0,0,0,0,0,0	300	150
4194	0,0,0,0,0,0,0,0,0,0,0,0,0	0,47,0,0,161,1,0,0,23,0,0,0,0	0,0,0,0,0,7,0,0,0,0	0,0,0,0,0,0,0,113,0,0	233	150
4210	0,48,0,0,0,0,0,0,0,0,0,0,0	0,386,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,125,0,0,0,11,0	0,0,0,0,0,0,0,0,46,0	300	150
4211	0,0,0,0,0,0,0,0,0,0,0,0,0	0,17,0,1,0,0,0,0,30,0,262,1,0	0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,139,57,0,0	245	150
4212	0,22,0,0,0,0,0,0,0,0,0,0,0	0,173,0,0,0,0,0,0,6,0,10,113,0	0,0,0,0,0,37,0,0,144,7	0,0,0,0,0,0,49,0,127,0	270	150
4226	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,11,0,0,0,0	0,0,0,0,0,0,72,0,0,0	0,0,0,0,0,0,61,0,0,0	300	150
