ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
111	239,0,0,60,95,149,426,28,40,11,27,26,60,111,1,8,69,0,0,0,0,0,12,37	0,0,0,38,51,0,0,0,0,1,38,0,0,0,0,0,0,0,0,354,0,0,2,21	197,15,167,0,0,0,0,9,0,82,166,0,0,13,0,9,124,63,0,0	18,0,44,87,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0	262	150
112	412,102,125,131,206,149,526,145,159,2,27,203,151,499,170,170,411,0,99,87,97,0,30,169	0,0,0,38,51,0,0,0,0,1,38,0,0,0,0,0,0,0,0,354,0,0,2,21	368,74,374,149,4,0,0,32,201,550,348,3390,10,130,1,69,139,219,5,0	18,0,44,87,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0	208	150
114	239,0,0,60,95,149,426,28,40,1,27,24,60,101,0,8,69,0,0,0,0,0,12,30	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	197,15,167,0,0,0,0,9,0,82,186,0,0,13,0,9,124,63,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	208	150
115	0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0	0,0,46,18,0,0,0,10,0,0,0,8,0,23,0,0,0,1,0,0,0,0,2,36	0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,48,0,0,0	300	150
119	0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0	179	150
126	0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	300	150
127	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	283	150
128	69,4,12,66,30,0,109,6,23,1,0,0,17,5,110,0,65,0,49,0,0,72,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	53,0,8,46,15,0,0,0,92,14,259,0,84,67,0,14,0,0,20,0	0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150
129	0,209,46,27,0,160,0,0,0,9,0,0,0,0,0,0,119,0,0,6,0,0,0,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0	0,0,0,2,1,0,0,0,0,1,73,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	171	150
130	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0	0,0,0,0,0,26,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	284	150
132	0,0,17,13,37,0,242,173,1,6,77,0,0,75,59,46,0,0,37,0,0,25,16,4	351,54,88,106,2,207,6,80,154,13,27,30,172,96,162,0,3,7,82,149,50,139,25,57	30,0,0,132,0,0,0,0,0,50,6,0,37,0,0,0,2,0,0,0	116,37,198,219,0,0,0,19,56,211,250,0,131,131,0,72,3,0,33,0	176	150
133	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,166,0,0,0,0,0,8,4	0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0	23,0,0,9,0,0,0,0,0,21,1,0,2,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	176	150
137	0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	41,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0	185	150
139	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,46,0,0,0,17,0,0,0,0,0,18,45,0,0,0,23,0,0,0,2,0	19,0,0,0,0,0,0,0,0,2,0,0,0,26,0,11,0,0,0,0	0,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	200	150
144	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0	0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0	0,0,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	229	150
146	0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,12,10	0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150
150	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,50,23,0,0,0,0	22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	287	150
153	0,10,0,9,1,0,0,0,41,0,0,0,0,47,0,0,0,0,0,0,0,0,4,8	0,0,0,0,0,76,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0	0,14,0,0,0,0,0,0,0,0,0,0,0,72,0,33,0,107,0,0	7,0,0,0,6,0,0,0,0,0,0,0,0,25,0,14,80,0,1,0	155	150
