ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
60	0,51,8,67,0,0,0,4,23,0,0,15,0,54,0,0,0,0,0,0,0,0,6,0	0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,43,32,56,0,0,0,0,0,12,13,0,0,11,0,8,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	193	150
61	0,0,0,10,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,13,0,0,57,0,0,0,0,0,0,0,0,0,72	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,3,0,0,1,0,0,0,3,46,0,3,0,0,0,0,0,0,0	208	150
62	0,0,0,10,2,0,0,4,0,3,20,0,0,27,37,0,0,0,15,22,72,0,18,72	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	28,9,10,19,0,0,0,12,44,51,15,0,3,18,0,15,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	189	150
63	0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,10,0,0,0,0,9,0,0,0,53,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0	164	150
66	0,0,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0	0,104,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	87,45,0,0,0,0,0,0,0,54,0,0,8,0,0,0,0,0,0,0	163	150
67	0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,31,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0	164	150
69	0,23,3,0,18,0,0,16,5,0,0,0,0,19,5,0,0,0,0,36,0,0,13,18	0,0,18,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,73	11,0,1,79,10,0,0,82,19,0,0,0,3,13,0,9,5,1,26,0	0,15,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0	154	150
75	333,0,42,33,43,118,34,96,27,4,187,5,119,19,176,48,0,54,37,14,4,63,13,12	17,0,0,0,0,0,0,0,14,0,0,0,9,0,11,0,0,0,6,0,0,2,0,0	7,34,156,0,25,7,0,0,0,93,65,1,0,214,0,46,160,0,14,0	16,4,0,11,7,0,0,0,0,33,25,0,0,0,0,0,41,0,0,0	1492	150
76	0,2,1,31,33,0,0,0,4,1,0,12,0,46,117,0,0,0,52,0,0,0,0,77	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	38,0,109,0,0,0,2,0,0,118,50,1,0,9,0,4,0,0,0,0	0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0	153	150
77	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,15,0,0,0,0,0	21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	153	150
82	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	203	150
91	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	41,0,0,26,122,0,0,44,33,30,42,0,22,118,284,0,198,0,107,52,12,31,29,61	0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,0,0,0,0	91,50,7,66,6,0,0,2,14,85,29,0,26,70,0,42,0,0,0,0	190	150
92	79,0,1,30,0,11,151,127,0,17,2,18,18,58,26,0,15,6,11,0,0,3,3,0	0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	21,37,67,51,5,0,0,0,0,0,57,0,0,72,0,26,71,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	527	150
93	78,0,0,7,0,51,0,0,0,0,0,0,42,60,0,0,0,24,0,1,0,0,9,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,18,37,40,8,173,41,6,0,20,0,0,0,0,0,0,2,0,23,0	0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0	601	150
94	0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	179	150
97	7,0,0,10,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,5,0	1,0,0,0,44,48,0,0,1,0,0,0,0,0,88,0,46,59,64,0,68,0,16,59	0,70,0,0,0,0,0,89,0,4,0,0,0,0,2,0,0,0,0,0	42,0,0,0,1,0,0,0,19,0,6,0,0,0,0,0,0,0,6,0	226	150
99	79,0,0,51,15,0,0,98,27,3,79,138,43,0,176,0,2,0,75,124,137,0,18,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0	141,7,0,6,2,53,29,0,0,145,27,0,88,194,0,124,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0	229	150
100	70,0,0,22,4,0,0,0,26,0,39,152,36,25,64,0,0,0,31,0,17,0,4,0	101,0,1,1,26,0,0,98,0,0,0,0,56,0,0,0,0,0,0,0,23,0,0,0	72,18,0,6,0,0,0,0,0,155,0,0,30,0,0,0,72,0,16,0	60,1,2,0,0,53,29,0,21,66,0,0,14,113,0,68,2,0,0,0	153	150
101	6,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0	1,1,36,86,1,0,0,2,33,0,20,0,0,0,65,0,4,0,29,2,51,0,2,20	0,0,16,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	119,0,23,31,0,0,0,48,0,16,0,0,56,0,0,0,33,0,0,0	245	150
102	0,29,17,7,19,0,0,108,57,9,145,1,0,66,65,16,0,1,37,30,7,0,1,74	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0	96,360,36,0,41,0,0,0,20,167,16,0,0,18,18,6,37,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	222	150
103	0,0,29,0,14,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0	0,0,48,10,1,0,0,0,0,0,0,0,0,0,43,0,0,0,27,0,0,0,4,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,17,0,0,30,0,0,0,19,0,416,0,0,0,0,0,0,155,0,0	153	150
108	0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,18	30,0,0,2,8,0,0,0,0,15,0,0,6,20,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,8,80,0,18,0,4,0,0,0,0,28	3,0,0,18,0,0,0,15,0,0,0,0,20,0,0,0,0,0,0,0	171	150
110	0,0,0,6,0,124,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0	0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,104,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0	5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	365	150
112	0,0,0,0,0,0,0,0,0,0,0,0,0,58,69,0,0,0,17,0,0,0,0,0	21,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,108,0,0,0,0,0,0,0	32,18,5,0,0,89,18,0,0,0,42,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	317	150
113	0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,14,6,0,0,0,0,0	0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	177	150
115	89,54,40,116,39,155,0,350,124,0,189,15,53,145,200,61,44,1,76,1,173,118,45,135	0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0	395,56,7,131,11,1,0,0,104,173,286,0,85,0,0,10,14,0,17,0	0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0	154	150
117	0,0,12,21,2,0,0,60,0,0,0,0,0,66,0,0,0,0,0,9,0,0,7,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,22,28,0,0,21,107,0,76,10,0,10,0	0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0	155	150
118	0,2,0,21,0,14,5,0,41,23,6,0,2,47,0,28,0,0,0,0,20,0,5,65	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	159,87,111,5,0,41,18,104,0,15,91,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0	160	150
120	0,15,0,64,0,0,0,17,18,1,0,0,0,140,14,0,0,0,16,0,0,9,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,0,255,0,0,0,0,0,0,37,26,0,0,0,0,0,2,0,8,0	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	217	150
124	115,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0	0,0,0,29,16,0,82,0,43,0,0,0,0,0,40,0,0,0,17,0,22,0,1,2	51,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0	9,0,0,15,0,0,0,0,38,0,24,0,0,0,0,0,0,0,0,0	165	150
125	0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14	0,83,0,26,61,21,0,0,0,0,0,0,0,0,36,0,0,0,9,0,0,0,0,44	0,7,31,86,0,0,0,0,39,0,0,0,35,25,0,10,0,0,14,0	2,0,0,0,4,0,0,0,45,22,49,0,0,0,0,0,0,0,0,0	153	150
