ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
95	0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	42,0,0,0,0,0,0,0,0,0,0,0,24,0,30,0,0,0,28,0,0,0,0,0	3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,24,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0	300	150
96	0,0,0,0,0,0,0,43,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0	16,0,0,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0	300	150
97	0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,28,51,0,0,0,0	0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36	0,0,0,0,16,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0	16,0,0,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0	208	150
99	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0	0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0	208	150
101	2,0,1,0,0,0,0,0,0,0,0,37,0,0,30,0,0,0,29,51,0,0,0,75	42,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,33	37,0,0,8,16,0,0,69,30,0,0,0,4,0,0,0,7,0,0,0	24,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	292	150
102	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,44,0,0,0	0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0	289	150
103	122,115,13,0,2,0,0,1,78,0,0,0,72,0,0,86,234,0,0,0,32,1,8,98	0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	8,0,0,105,9,0,0,64,18,10,189,0,1,0,0,0,121,0,7,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	284	150
104	60,534,86,47,61,0,0,178,159,0,193,0,37,85,97,0,156,0,65,0,163,0,14,23	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	226,278,7,99,8,285,96,0,0,41,163,0,77,108,0,87,0,335,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	300	150
109	207,129,35,89,135,106,0,233,29,4,102,15,136,359,230,81,41,18,138,172,80,326,49,87	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	274,55,98,302,11,36,23,113,261,323,343,0,57,170,63,133,145,24,49,0	0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	222	150
111	262,242,92,100,88,87,17,588,219,12,27,59,148,551,327,72,736,71,164,448,220,49,65,60	8,0,0,0,0,0,0,0,0,4,0,0,7,1,21,0,0,0,7,0,0,0,2,0	212,106,37,519,2,213,93,31,91,348,340,0,161,149,63,86,121,0,52,0	9,2,2,12,36,0,0,0,0,31,56,0,21,134,0,91,0,0,0,0	194	150
